Unnamed: 0,Game,ReleaseDate,Genre,TotalEarnings,OfflineEarnings,PercentOffline,TotalPlayers,TotalTournaments,Country,Date,Earnings,Players,Tournaments
4480,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2019-10-01,114772.91,210.0,14.0
4481,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2019-11-01,2414300.98,332.0,12.0
4482,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2019-12-01,1052347.24,179.0,8.0
4483,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2020-01-01,216967.69,185.0,5.0
4484,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2020-02-01,215255.32,144.0,7.0
4485,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2020-03-01,211653.99,350.0,16.0
4486,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2020-04-01,1136211.59,465.0,14.0
4487,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2020-05-01,1641644.93,444.0,14.0
4488,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2020-06-01,5987.09,41.0,3.0
4489,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2020-07-01,55599.12,148.0,9.0
4490,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2020-08-01,1081190.81,615.0,19.0
4491,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2020-09-01,1251418.75,409.0,11.0
4492,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2020-10-01,2456302.6,238.0,9.0
4493,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2020-11-01,400008.7,158.0,7.0
4494,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2020-12-01,30828.38,102.0,6.0
4495,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2021-01-01,254365.56,90.0,3.0
4496,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2021-02-01,11600.2,52.0,3.0
4497,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2021-03-01,288836.05,448.0,18.0
4498,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2021-04-01,1998104.28,447.0,17.0
4499,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2021-05-01,583773.34,245.0,9.0
4500,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2021-06-01,14483.36,45.0,3.0
4501,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2021-07-01,73875.6,136.0,6.0
4502,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2021-08-01,1205857.99,539.0,18.0
4503,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2021-09-01,1286945.0,343.0,11.0
4504,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2021-10-01,133104.05,94.0,7.0
4505,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2021-11-01,2366876.87,248.0,7.0
4506,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2021-12-01,94771.86,137.0,5.0
4507,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2022-01-01,154497.0,30.0,3.0
4508,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2022-02-01,16533.45,36.0,3.0
4509,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2022-03-01,202878.24,338.0,13.0
4510,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2022-04-01,2092177.89,501.0,18.0
4511,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2022-05-01,446899.46,228.0,8.0
4512,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2022-06-01,52778.55,53.0,4.0
4513,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2022-07-01,101741.28,157.0,6.0
4514,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2022-08-01,826944.51,418.0,17.0
4515,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2022-09-01,1572373.74,494.0,13.0
4516,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2022-11-01,2465165.17,361.0,13.0
4517,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2022-12-01,237353.22,95.0,4.0
4518,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2023-01-01,5904.6,16.0,1.0
4519,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2023-02-01,120782.84,72.0,7.0
4520,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2023-03-01,147567.67,252.0,12.0
4521,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2023-04-01,2016262.28,583.0,24.0
4522,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2023-05-01,250000.0,65.0,1.0
4523,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2023-06-01,37418.92,68.0,4.0
4524,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2023-07-01,154218.92,99.0,6.0
4525,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2023-08-01,1739374.28,517.0,22.0
4526,League of Legends,2009-01-01,Multiplayer Online Battle Arena,105011055.56,90815673.41,0.864820117517158,9211,2895,"Korea, Republic of",2023-09-01,601354.71,326.0,9.0
8509,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2013-10-01,25.0,1.0,1.0
8510,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2013-11-01,1370.34,2.0,2.0
8511,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2014-01-01,21067.79,14.0,4.0
8512,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2014-02-01,8445.54,16.0,10.0
8513,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2014-03-01,30109.94,21.0,13.0
8514,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2014-04-01,34203.2,32.0,13.0
8515,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2014-05-01,36186.6,28.0,16.0
8516,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2014-06-01,47931.47,43.0,13.0
8517,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2014-07-01,79474.3,48.0,15.0
8518,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2014-08-01,28650.81,38.0,21.0
8519,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2014-09-01,170246.05,83.0,19.0
8520,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2014-10-01,277930.52,63.0,18.0
8521,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2014-11-01,305478.17,47.0,17.0
8522,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2014-12-01,83520.79,88.0,18.0
8523,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2015-01-01,62720.15,19.0,5.0
8524,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2015-02-01,47060.65,63.0,17.0
8525,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2015-03-01,183585.26,107.0,27.0
8526,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2015-04-01,124414.0,83.0,23.0
8527,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2015-05-01,162151.36,103.0,26.0
8528,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2015-06-01,176823.5,106.0,29.0
8529,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2015-07-01,151333.71,110.0,37.0
8530,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2015-08-01,239839.5,102.0,25.0
8531,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2015-09-01,283534.62,38.0,10.0
8532,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2015-10-01,163549.2,81.0,23.0
8533,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2015-11-01,394940.51,68.0,15.0
8534,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2015-12-01,382631.27,85.0,14.0
8535,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2016-01-01,302580.64,93.0,9.0
8536,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2016-02-01,136660.22,81.0,16.0
8537,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2016-03-01,308347.01,64.0,10.0
8538,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2016-04-01,32398.58,56.0,8.0
8539,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2016-05-01,241970.21,132.0,19.0
8540,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2016-06-01,306510.07,67.0,13.0
8541,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2016-07-01,192870.13,90.0,11.0
8542,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2016-08-01,127879.57,64.0,8.0
8543,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2016-09-01,260290.8,78.0,10.0
8544,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2016-10-01,170465.17,63.0,11.0
8545,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2016-11-01,1107696.94,63.0,9.0
8546,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2016-12-01,298307.95,136.0,19.0
8547,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2017-01-01,526650.14,116.0,15.0
8548,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2017-02-01,80730.29,41.0,10.0
8549,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2017-03-01,422424.53,69.0,7.0
8550,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2017-04-01,128480.76,103.0,14.0
8551,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2017-05-01,265317.42,56.0,8.0
8552,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2017-06-01,82579.63,65.0,9.0
8553,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2017-07-01,357510.65,90.0,10.0
8554,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2017-08-01,347849.16,210.0,8.0
8555,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2017-09-01,93749.47,87.0,8.0
8556,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2017-10-01,299704.49,84.0,11.0
8557,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2017-11-01,187799.96,111.0,15.0
8558,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2017-12-01,692970.08,117.0,16.0
8559,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2018-01-01,1109486.78,76.0,11.0
8560,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2018-02-01,78830.0,67.0,8.0
8561,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2018-03-01,429551.43,152.0,16.0
8562,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2018-04-01,68838.76,81.0,13.0
8563,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2018-05-01,403727.52,243.0,13.0
8564,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2018-06-01,704638.99,146.0,21.0
8565,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2018-07-01,332801.74,107.0,11.0
8566,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2018-08-01,52495.52,95.0,16.0
8567,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2018-09-01,387854.69,249.0,12.0
8568,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2018-10-01,536470.92,100.0,10.0
8569,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2018-11-01,440932.77,220.0,9.0
8570,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2018-12-01,196245.63,74.0,12.0
8571,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2019-01-01,350525.24,217.0,6.0
8572,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2019-02-01,42518.61,31.0,6.0
8573,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2019-03-01,500397.18,63.0,10.0
8574,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2019-04-01,1007707.32,35.0,10.0
8575,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2019-05-01,18591.24,30.0,11.0
8576,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2019-06-01,513782.96,236.0,11.0
8577,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2019-07-01,232327.2,83.0,10.0
8578,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2019-08-01,533790.0,242.0,9.0
8579,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2019-09-01,35087.81,47.0,10.0
8580,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2019-10-01,687797.83,263.0,9.0
8581,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2019-11-01,504293.02,25.0,9.0
8582,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2019-12-01,79271.2,81.0,7.0
8583,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2020-01-01,200.0,5.0,4.0
8584,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2020-02-01,505619.03,131.0,6.0
8585,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2020-03-01,505100.0,144.0,3.0
8586,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2020-04-01,208287.69,63.0,10.0
8587,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2020-05-01,80550.0,52.0,4.0
8588,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2020-06-01,513226.37,127.0,4.0
8589,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2020-07-01,507391.36,116.0,3.0
8590,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2020-08-01,401750.0,87.0,11.0
8591,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2020-09-01,508575.76,148.0,5.0
8592,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2020-10-01,510836.0,124.0,4.0
8593,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2020-11-01,2239.53,4.0,1.0
8594,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2020-12-01,537380.0,23.0,4.0
8595,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2021-01-01,1000.0,4.0,1.0
8596,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2021-03-01,250597.68,138.0,2.0
8597,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2021-04-01,194978.41,63.0,11.0
8598,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2021-05-01,507259.02,178.0,15.0
8599,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2021-06-01,250000.0,144.0,1.0
8600,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2021-07-01,20000.0,32.0,2.0
8601,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2021-08-01,390586.84,193.0,10.0
8602,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2021-09-01,258000.0,48.0,12.0
8603,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2021-10-01,319336.0,196.0,5.0
8604,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2021-11-01,251375.04,162.0,2.0
8605,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2021-12-01,500000.0,8.0,1.0
8606,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2022-02-01,321700.0,229.0,4.0
8607,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2022-03-01,430901.21,243.0,12.0
8608,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2022-04-01,4417.46,16.0,2.0
8609,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2022-05-01,254200.0,238.0,4.0
8610,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2022-06-01,50949.0,20.0,3.0
8611,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2022-07-01,270000.0,155.0,2.0
8612,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2022-08-01,400415.74,127.0,3.0
8613,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2022-10-01,306541.2,126.0,5.0
8614,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2022-12-01,500000.0,16.0,1.0
8615,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2023-04-01,50000.0,16.0,1.0
8616,Hearthstone,2014-01-01,Collectible Card Game,29531545.82,18275169.29,0.61883551241748,3071,1124,China,2023-05-01,1200.0,14.0,1.0
8865,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2018-02-01,8690.78,12.0,1.0
8866,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2018-03-01,13316.4,14.0,2.0
8867,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2018-04-01,60537.75,78.0,3.0
8868,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2018-05-01,52934.56,61.0,6.0
8869,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2018-06-01,115159.8,101.0,11.0
8870,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2018-07-01,2387370.12,219.0,26.0
8871,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2018-08-01,4180707.15,432.0,28.0
8872,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2018-09-01,2865985.77,250.0,24.0
8873,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2018-10-01,8898886.68,713.0,37.0
8874,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2018-11-01,167586.1,153.0,23.0
8875,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2018-12-01,1182561.89,311.0,18.0
8876,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2019-01-01,315778.46,69.0,12.0
8877,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2019-02-01,752876.79,210.0,23.0
8878,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2019-03-01,865055.56,668.0,31.0
8879,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2019-04-01,3606031.61,868.0,41.0
8880,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2019-05-01,4095331.48,806.0,41.0
8881,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2019-06-01,5100715.49,753.0,32.0
8882,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2019-07-01,36713555.9,857.0,33.0
8883,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2019-08-01,3470100.01,1011.0,56.0
8884,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2019-09-01,9377953.96,1341.0,97.0
8885,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2019-10-01,265831.86,228.0,21.0
8886,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2019-11-01,2191200.0,832.0,49.0
8887,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2019-12-01,13836847.89,1402.0,51.0
8888,Fortnite,2017-01-01,Battle Royale,169935795.99,48728256.19,0.286745096323717,7819,1735,United States of America,2020-01-01,240600.0,149.0,15.0
